EntidadWifi,NombreEntidad,HORARIO,EQUIPAMIENTO,TRANSPORTE 1 1,Linea 1 1,TRANSPORTE 2 1,Linea 2 1,ACCESIBILIDAD,CONTENT-URL,VIA,TIPO-NUM,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,COD-BARRIO,BARRIO,COD-DISTRITO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL,TipoEntidadWIfi
1927,Centro Sociocultural Blasco Ibáñez,"De lunes a jueves, de 10 a 13 y de 16:30 a 18 horas. Viernes, de 10 a 13 horas. Julio, de lunes a viernes, de 10 a 13 horas. Agosto, festivos y fines de semana, cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",6 aulas Zona wifi Zona de vending,Bus Madrid,119,,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb453d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE  DE SOLDADO JOSE MARIA REY,V,44,MADRID,MADRID,28019,3,SAN ISIDRO,11,CARABANCHEL,437813,4471853,40.39496102590205,-3.7327634025142253,914 280 555,ccblascoibanez@madrid.es,CentrosCulturales
1949,Centro Sociocultural Bohemios,De secretaría:    Horario de mañana: de lunes a viernes de 9 a 14 horas . Horario de tarde: de lunes a jueves de 17 a 19 horas.   Durante el mes de julio el horario será de 9 a 14 horas.   En el mes de agosto el centro permanece cerrado.   Teléfonos:    De secretaría: Teléfono 917 109 260 / 917 100 558 en el horario que ya consta.   Auxiliares de información: Teléfono 917 109 263 en horario de 9:00 a 21:00 h.,"Sala de exposiciones Salón de actos / auditorio (aforo): 158 butacas y 2 para personas con movilidad reducida (silla de ruedas) 8 aulas Zona wifi Ascensor en ambos edificios. Aseos adaptados. Cambiador de bebe en aseo de señoras, planta baja del edificio A.",Metro de Madrid,Ciudad de los Ángeles (Línea 3),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=42753d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE  DE LOS BOHEMIOS,V,1,MADRID,MADRID,28041,5,LOS ANGELES,17,VILLAVERDE,441066,4467547,40.35639654251886,-3.6940501846610894,917 109 260,ccbohemios@madrid.es,CentrosCulturales
118935,Centro Sociocultural Cánovas del Castillo,Horario atención al público: de lunes a jueves de 10 a 14 y de 16:30 a 19 horas y los viernes de 10 a 14 horas.    Julio: de lunes a viernes de 10 a 14 horas.   Agosto: cerrado.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.,1 sala de exposiciones 1 sala de lectura y estudio 6 aulas Zona wifi,Metro de Madrid,Almendrales (línea 3),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1087cbf06c81c010VgnVCM1000000b205a0aRCRD,CALLE  DE JULIO AGUIRRE,V,10,MADRID,MADRID,28026,4,ALMENDRALES,12,USERA,440579,4470866,40.38627312379031,-3.700074755609488,915 005 489,canovascastillocs@madrid.es,CentrosCulturales
1967,Centro Sociocultural Ciudad Lineal,"De lunes a viernes, de 9 a 14 horas.   Verano y San Isidro, de lunes a viernes, de 9 a 13 horas.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de lectura y estudio 7 aulas Zona wifi,,,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=16f81e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE  DE POETA BLAS DE OTERO,V,81,MADRID,MADRID,28017,1,VENTAS,15,CIUDAD LINEAL,444717,4474895,40.42285715768873,-3.651680076113881,917 817 494,cscciudadlineal@madrid.es,CentrosCulturales
1941,Centro Sociocultural Eduardo Chillida,"De lunes a viernes, de 9 a 13:30 y de 17 a 18:30 horas. Julio, de lunes a viernes, de 9 a 13:30 horas. Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones 9 aulas 2 salas polivalentes  Zona wifi   2 gimnasios,Metro de Madrid,Vinateros (línea 9),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01963d0b5e71c010VgnVCM1000000b205a0aRCRD,CALLE  DE ARROYO BELINCOSO,V,9,MADRID,MADRID,28030,4,MEDIA LEGUA,14,MORATALAZ,444591,4473396,40.40934483353835,-3.653036718771371,913 339 141,ccechillida@madrid.es,CentrosCulturales
26904,Centro Sociocultural El Greco,"Horario de apertura del centro:   Lunes a Viernes de 9 a 21:30 horas. Sábados de 9 a 13:30 horas.   Horario de atención al público:   Lunes a Viernes de 9:00 a 14 horas y de 16:00 a 18:30 horas.   Horario de verano:   Julio, agosto y septiembre de 9 a 20:30 de lunes a viernes.",Sala de exposiciones. Sala de lectura y estudio . Salón de actos y auditorio con aforo máximo para 100 personas.    5 aulas. Cafetería. Zona WIFI.,Metro de Madrid,"Línea 6, estación Lucero y línea 10, estación Batán.",Bus  Madrid,"Líneas- 33, 36, 39 y 65.",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cae2b3e42751c010VgnVCM2000000c205a0aRCRD,CALLE  DE EL GRECO,V,29,MADRID,MADRID,28011,3,LUCERO,10,LATINA,436578,4473235,40.407316328180464,-3.747465416906973,914 793 261 / 914 793 150,ccgreco@madrid.es,CentrosCulturales
1947,Centro Sociocultural José de Espronceda,"De lunes a jueves, de 9:30 a 13:30 y de 16:30 a 18 horas. Viernes, de 9:30 a 13:30 horas.  Julio, solo mañanas.   Agosto cerrado.    Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones 1 Salón de actos / auditorio (aforo 96 personas) 6 aulas Zona wifi,Metro de Madrid,"Cuatro Caminos (líneas 1, 2, 6)",,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE  DE ALMANSA,V,9,MADRID,MADRID,28039,1,BELLAS VISTAS,6,TETUAN,440258,4477792,40.44864332758775,-3.704513191828797,915 536 160 / 915 536 480,cscjespronceda@madrid.es,CentrosCulturales
124354,Centro Sociocultural Juvenil de Moratalaz,"De lunes a viernes, de 9 a 14 y de 17 a 19 horas.  Verano, lunes a viernes, de 9 a 14 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de lectura y estudio 9 aulas Zona wifi,Metro de Madrid,Pavones (línea 9),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf388899fc81c010VgnVCM1000000b205a0aRCRD,CALLE  DE FUENTE CARRANTONA,V,10,MADRID,MADRID,28030,1,PAVONES,14,MORATALAZ,445977,4472270,40.39928542551079,-3.636600379403484,915 880 459,ccjmoratalaz@madrid.es,CentrosCulturales
1965,Centro Sociocultural Juvenil de Usera,"De lunes a viernes, de 10 a 14 y de 17 a 19 horas. Julio, de lunes a viernes, de 10 a 14 horas. Agosto cerrado.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Aulas Zona wifi,Metro de Madrid,Usera (línea 6),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=876e1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE  DE CUESTA,V,4,MADRID,MADRID,28026,5,MOSCARDO,12,USERA,439956,4471270,40.38986587050054,-3.707459143903564,913 920 541,cjusera@madrid.es,CentrosCulturales
102131,Centro Sociocultural Latina,Horario de verano:       El horario de apertura del Centro Sociocultural Latina es:   Mes de julio de 9 a 21 h de lunes a viernes. Desde el 1 hasta el 27 de agosto Cierre del Centro por vacaciones. Desde el 28 de agosto al 30 de septiembre de 9 a 21 h.  Horario de apertura del centro:  Lunes a Viernes de 9 a 21:30 horas. Sábados de 9 a 13:30 horas.  Horario de atención al público:  Lunes a Viernes de 9 a 14 horas.,1 sala de lectura. 1 sala de exposiciones. 6 aulas. ZonaWIFI.,Bus Madrid,. Línea 155.,Cercanías  Renfe,Línea C 5. Estación- Maestra Justa Freire-Polideportivo Aluche (antigua estación de Fanjul).,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a4ed8899fc81c010VgnVCM1000000b205a0aRCRD,CALLE  DE RODRIGO DE ARANA,V,50,MADRID,MADRID,28044,7,LAS AGUILAS,10,LATINA,434982,4470177,40.3796366471018,-3.7659492448759053,915 095 470 / 915 095 471,juvenlatina@madrid.es,CentrosCulturales
1961,Centro Sociocultural Luis Gonzaga,"De lunes a jueves, de 9:30 a 14 horas y de 16:30 a 18:30 horas.   Viernes, de 9:30 a 14 horas y de 16:30 a 17:30 horas.    Verano, de lunes a viernes, de 9:30 a 14 horas.   Cerrado del 1 de agosto al 25 de agosto de 2024.    Del 26 de agosto al 31 de agosto de 2024 se abrirá en horario de verano.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",2 salas de lectura y estudio 7 aulas Zona wifi,Metro de Madrid,Cruz del Rayo (línea 9),Bus  Madrid,"29, 52, 1",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ba8b3d232e91f010VgnVCM1000000b205a0aRCRD,CALLE  DE PRINCIPE DE VERGARA,V,142,MADRID,MADRID,28002,3,CIUDAD JARDIN,5,CHAMARTIN,442496,4477359,40.444902405213526,-3.6780788363404526,915 886 596 / 915 885 219,juvenlgonzaga@madrid.es,CentrosCulturales
1909,Centro Sociocultural Maestro Alonso,"De lunes a jueves, de 9:00 a 14:00 y de 15:00 a 18:00 horas (viernes de 9:00 a 15:30 horas) Verano, de lunes a viernes, de 8:00 a 15:00 horas. San Isidro, de lunes a viernes, de 8:00 a 15:00 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Salón de actos / auditorio (aforo 150 personas) Salas de ensayo 14 aulas Zona wifi Cafetería,Metro de Madrid,"Ventas (líneas 2, 5)",,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE  DE MAESTRO ALONSO,V,6,MADRID,MADRID,28028,3,FUENTE DEL BERRO,4,SALAMANCA,443605,4475629,40.4293927571053,-3.664846244443566,917 268 800,ccmaestroalonso@tritoma.es,CentrosCulturales
170066,Centro Sociocultural Marconi,"El Centro Sociocultural Marconi estará abierto de lunes a viernes de 9:00 a 21:00 h ininterrumpidamente, excepto en el mes de agosto que permanecerá cerrado.  Secretaría:   De mañana de lunes a viernes de 9:30 a 13:30. De tarde de lunes a jueves de 16:45 a 19:15. Durante el mes de julio el horario será de lunes a viernes de 9:00 a 14:00 horas.",Sala de exposiciones Sala de lectura y estudio 3 aulas Zona wifi Punto de reciclaje,Cercanías Renfe,San Cristóbal Industrial (Línea C3).,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6cb0085f5181c010VgnVCM1000000b205a0aRCRD,ACCESO  DE COLONIA MARCONI,V,4,MADRID,MADRID,28021,1,VILLAVERDE ALTO C.H.,17,VILLAVERDE,440472,4465148,40.3347558542528,-3.7008037217338274,917 100 232,ccmarconi@madrid.es,CentrosCulturales
1970,Centro Sociocultural Miguel de Cervantes,"De lunes a viernes, de 10 a 14 horas.    Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones 2 salas de lectura y estudio Salón de actos / auditorio (aforo 125 personas) 3 aulas Zona wifi,,,,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=24be1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE  DE ALIAGA,V,5,MADRID,MADRID,28022,7,CANILLEJAS,20,SAN BLAS-CANILLEJAS,448148,4476402,40.4366557020283,-3.6113517282299217,917 430 078,ccmcervantes@madrid.es,CentrosCulturales
1964,Centro Sociocultural Oporto,"De lunes a jueves, mañanas, de 10 a 13 y de 16:30 a 18 horas. Viernes, de 10 a 13 horas. Verano, de lunes a viernes, de 10 a 13 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de lectura y estudio Salón de actos / auditorio (aforo 106 personas) 3 aulas Zona wifi,Metro de Madrid,"Oporto (líneas 5, 6) , Opañel (línea 6)",Bus  Madrid,"55, 81, 108, 118, 81, 34, 35",2,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD,AVENIDA  DE OPORTO,V,78,MADRID,MADRID,28019,2,OPAÑEL,11,CARABANCHEL,438232,4470949,40.38684744124125,-3.727740326743959,914 603 801,ccoporto@madrid.es,CentrosCulturales
1924,Centro Sociocultural Rafael de León,Horario del centro: de lunes a viernes de 9:00 a 14:00 y de 16:00 a 21:00  h  Secretaría Talleres: de lunes a jueves de 9:00 a 13:30 y de 16:00 a 19:30 h  viernes de 9:00 a 13:30 y de 16:00 a 18:00 h.    Domingo y festivos cerrado.,Salón de actos / auditorio 8 aulas Zona wifi,Metro de Madrid,Avenida de la Ilustración (línea 7),Bus  Madrid,"49 , 64 , 67 , 83 , 133",1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7e0b1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE  DE ISLA DE ONS,V,14,MADRID,MADRID,28035,3,PEÑA GRANDE,8,FUENCARRAL-EL PARDO,438850,4481314,40.48025613358832,-3.7214686777952974,917 310 350,ccrleon@madrid.es,CentrosCulturales
43311,Centro Sociocultural Rosario de Acuña,"Horarios de apertura del centro:   Lunes a Viernes de 9 a 21:30  horas. Sábados de 10 a 13:30 horas.  Salas de lectura abiertas de 9:30 a 21 horas.  Atención al público: de 9 a 14 horas y de 17 a 18:30 horas, de lunes a viernes.   Horario de verano:    De julio a septiembre de 9 a 21 horas, de lunes a viernes. Salas de lectura abiertas de 9:30 a 20 horas.",Sala de exposiciones. 2 salas de lectura y estudio. Salón de actos y auditorio con aforo máximo para 90 personas. 8 aulas. Zona WIFI.,Metro de Madrid,Línea 6. Estación- Alto de Extremadura.,Bus  Madrid,Líneas- 119 y 138.,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2bae598d1351c010VgnVCM1000000b205a0aRCRD,CALLE  DE MARIA DEL CARMEN,V,65,MADRID,MADRID,28011,2,PUERTA DEL ANGEL,10,LATINA,437830,4473132,40.40647389284976,-3.7327010920242043,914 649 304,ccrosarioacuna@madrid.es,CentrosCulturales
1950,Centro Sociocultural San Cristóbal de los Ángeles,"El Centro Sociocultural San Cristóbal de los Ángeles estará abierto de lunes a viernes de 9:00 a 21:00 h ininterrumpidamente. En el mes de agosto permanecerá abierto solamente para la actividad de Campamento Urbano `Viva el verano&amp;acute;.  Horario de secretaría:   de mañana, de lunes a viernes de 9:00 a 13:00 h. de tarde, de lunes a jueves de 17:00 a 19:00 h.  Durante el mes de julio solamente estará atendido por auxiliares de información.",Sala de exposiciones Sala de lectura y estudio Salón de actos (aforo): 76 butacas 6 aulas Zona wifi,Metro de Madrid,San Cristóbal (línea 3).,Cercanías  Renfe,San Cristóbal (C3).,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f4a79262ef5d010VgnVCM1000000b205a0aRCRD,PLAZA  DE PINAZO,V,9,MADRID,MADRID,28021,2,SAN CRISTOBAL,17,VILLAVERDE,441274,4466022,40.34268360439146,-3.6914402549812873,917 100 692 / 917 100 413,ccscangeles@madrid.es,CentrosCulturales
1935,Centro Sociocultural San Fermín,"De lunes a viernes, de 10 a 14 y de 16 a 19 horas. Julio, de lunes a viernes, de 9 a 16 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",6 Aulas Zona wifi Se utiliza el gimnasio grande para realizar teatro infantil una vez al mes,Metro de Madrid,San Fermín - Orcasur (línea 3),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b5b1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE  DE ESTAFETA,V,33,MADRID,MADRID,28041,3,SAN FERMIN,12,USERA,441247,4469238,40.371654294908154,-3.692056897625109,917 920 111,ccsanfermin@madrid.es,CentrosCulturales
117716,Centro Sociocultural Santa Petronila,"El Centro Sociocultural Santa Petronila estará abierto de 9:00 a 21:30 h ininterrumpidamente, de lunes a viernes, y los sábados de 9:30 a 13:00.  Horario de secretaría:   Horario de mañana: de lunes a viernes de 9:30 a 14:00 h. Horario de tarde: de lunes a jueves de 17:00 a 19:00 h. Durante el mes de julio el horario será de 9:00 a 14:00 horas, de lunes a viernes.   Teléfonos de atención al público:   Información General: 917 791 204 ó ccspetronila@madrid.es  Secretaría: 915 881 237 / 917 100 309",Sala de lectura y estudio Salón de actos / auditorio (aforo): 146 butacas y 3 para personas con movilidad reducida ( silla de ruedas)  Zonas de exposiciones en planta baja y segunda  16 aulas Ascensor Aseos adaptados Cambiador de bebe en planta baja Zona wifi,Metro de Madrid,Villaverde Bajo Cruce (línea 3),Cercanías  Renfe,Villaverde Bajo (línea C3 y C4),1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=03f7cbf06c81c010VgnVCM1000000b205a0aRCRD,CALLE  DE MARIA MARTINEZ OVIOL,V,12,MADRID,MADRID,28021,4,LOS ROSALES,17,VILLAVERDE,441276,4466932,40.350886994103284,-3.6914981254409645,917 791 204,ccspetronila@madrid.es,CentrosCulturales
1937,Centro Sociocultural Talleres de Creatividad,"De lunes a viernes, de 9 a 13:45 y de 17 a 18:45 horas. Julio, de lunes a viernes, de 9 a 14 horas. Agosto cerrado.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de lectura y estudio. 7 aulas. Zona wifi.,Metro de Madrid,"Nueva Numancia, Portazgo (línea 1)",,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7ab1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE  DE SIERRA CARBONERA,V,74,MADRID,MADRID,28053,2,SAN DIEGO,13,PUENTE DE VALLECAS,443532,4471268,40.39010138870244,-3.6653235716960015,917 570 189 / 917 570 240,ctcepvallecas@madrid.es,CentrosCulturales
1971,Centro Sociocultural Teresa de Calcuta,"De lunes a viernes, de 9 a 14 y de 15 a 17 horas.  Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",Sala de exposiciones Sala de lectura 8 aulas Zona wifi,Metro de Madrid,Alameda de Osuna (línea 5),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f50e1e79ee71c010VgnVCM1000000b205a0aRCRD,PLAZA  DE NAVIO,V,4,MADRID,MADRID,28042,1,ALAMEDA DE OSUNA,21,BARAJAS,450174,4478461,40.455320740232835,-3.5876301858469386,913 295 920,ccteresacalcuta@madrid.es,CentrosCulturales
1948,Centro Sociocultural Tetuán,"De lunes a jueves, de 9:30 a 13:30 y de 16:30 a 18 horas. Viernes de 9:30 a 13:30 horas. Julio, solo mañanas. Agosto cerrado.   Fuera de este horario el centro permanecerá abierto durante la celebración de las actividades que se programen.",1 Salón de actos / auditorio (aforo 96 personas) 8 aulas 1 sala de ensayo Zona wifi (planta baja),Metro de Madrid,Tetuán (línea 1),,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ecb1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE  DE BRAVO MURILLO,V,251,MADRID,MADRID,28020,6,BERRUGUETE,6,TETUAN,440628,4478947,40.45907909580629,-3.7002532146213043,915 790 851,csctetuan@madrid.es,CentrosCulturales
1923,Centro Sociocultural Valle Inclán,"Centro: de lunes a viernes de 9 a 14 y de 16 a 21 h.  Secretaría Talleres: de lunes a jueves de 9 a 13:30 y de 16:30 a 18:30 h. Viernes de 9 a 13:30 y de 16:30 a 18 h. Sábado, domingo y festivos cerrado.",Sala de exposiciones Salón de actos / auditorio 6 aulas Zona wifi,Bus Madrid,"67 , 132",,,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa1c1e79ee71c010VgnVCM1000000b205a0aRCRD,CALLE  DE ARZOBISPO MORCILLO,V,7,MADRID,MADRID,28029,5,LA PAZ,8,FUENCARRAL-EL PARDO,441233,4481384,40.48106787416528,-3.6933504628706095,913 230 805,ccvalleinclan@madrid.es,CentrosCulturales
