Id,Name,Type,Phase,Address,Status,Gender,Town,x,y
MossbourneRiversideAcademyC/oMossbourneParksideAcademy,Mossbourne Riverside Academy,Academy Sponsor Led,Primary,C/o Mossbourne Parkside Academy,Open,Mixed,Hackney,-0.0624894,51.5488014
MossbourneVictoriaParkAcademyVictoriaParkRoad,Mossbourne Victoria Park Academy,Academy Sponsor Led,Secondary,Victoria Park Road,Open,Mixed,Hackney,-0.0424948,51.5391006
MossfordGreenPrimarySchoolFairlopRoad,Mossford Green Primary School,Community School,Primary,Fairlop Road,Open,Mixed,Redbridge,0.0797267,51.5914993
MottinghamPrimarySchoolRavensworthRoad,Mottingham Primary School,Academy Converter,Primary,Ravensworth Road,Open,Mixed,Bromley,0.0519983,51.4295998
MountCarmelCatholicCollegeForGirlsHollandWalk,Mount Carmel Catholic College For Girls,Voluntary Aided School,Secondary,Holland Walk,Open,Girls,Islington,-0.129671,51.5677986
MountCarmelCatholicPrimarySchoolLittleEalingLane,Mount Carmel Catholic Primary School,Voluntary Aided School,Primary,Little Ealing Lane,Open,Mixed,Ealing,-0.308309,51.4981003
MountGraceSchoolChurchRoad,Mount Grace School,Academy Converter,Secondary,Church Road,Open,Mixed,Hertsmere,-0.183609,51.7030983
MountStewartInfantSchoolCarlisleGardens,Mount Stewart Infant School,Community School,Primary,Carlisle Gardens,Open,Mixed,Brent,-0.301787,51.5784988
MountStewartJuniorSchoolMountStewartAvenue,Mount Stewart Junior School,Community School,Primary,Mount Stewart Avenue,Open,Mixed,Brent,-0.300849,51.5780983
MowlemPrimarySchoolMowlemStreet,Mowlem Primary School,Community School,Primary,Mowlem Street,Open,Mixed,Tower Hamlets,-0.0543209,51.533699
MulberryPrimarySchoolParkhurstRoad,Mulberry Primary School,Community School,Primary,Parkhurst Road,Open,Mixed,Haringey,-0.0662589,51.5962982
MulberrySchoolForGirlsRichardStreet,Mulberry School For Girls,Community School,Secondary,Richard Street,Open,Girls,Tower Hamlets,-0.0596905,51.5141983
MulgravePrimarySchoolRectoryPlace,Mulgrave Primary School,Community School,Primary,Rectory Place,Open,Mixed,Greenwich,0.0609427,51.4887009
MuschampPrimarySchoolAndLanguageOpportunityBaseMuschampRoad,Muschamp Primary School And Language Opportunity Base,Community School,Primary,Muschamp Road,Open,Mixed,Sutton,-0.171761,51.3768997
MustardSchoolParishHall,Mustard School,Other Independent School,Not applicable,Parish Hall,Closed,Mixed,Hackney,-0.0776879,51.5345001
MuswellHillPrimarySchoolMuswellHill,Muswell Hill Primary School,Community School,Primary,Muswell Hill,Open,Mixed,Haringey,-0.139763,51.5914001
MyattGardenPrimarySchoolRokebyRoad,Myatt Garden Primary School,Community School,Primary,Rokeby Road,Open,Mixed,Lewisham,-0.0314443,51.4702988
NaimaJewishPreparatorySchool21AndoverPlace,Naima Jewish Preparatory School,Other Independent School,Not applicable,21 Andover Place,Open,Mixed,Westminster,-0.190088,51.5343018
NanaksarPrimarySchoolSpringfieldRoad,Nanaksar Primary School,Free Schools,Primary,Springfield Road,Open,Mixed,Hillingdon,-0.398255,51.5087013
NancyReubenPrimarySchoolFinchleyLane,Nancy Reuben Primary School,Other Independent School,Not applicable,Finchley Lane,Open,Mixed,Barnet,-0.217874,51.5896988
NelmesPrimarySchoolWingletyeLane,Nelmes Primary School,Community School,Primary,Wingletye Lane,Open,Mixed,Havering,0.233593,51.5792007
NelsonPrimarySchoolNapierRoad,Nelson Primary School,Community School,Primary,Napier Road,Open,Mixed,Newham,0.0616092,51.5325012
NetleyPrimarySchool74StanhopeStreet,Netley Primary School,Community School,Primary,74 Stanhope Street,Open,Mixed,Camden,-0.140447,51.5275993
NewCityPrimarySchoolNewCityRoad,New City Primary School,Community School,Primary,New City Road,Open,Mixed,Newham,0.038286,51.5248985
NewEndPrimarySchoolStreatleyPlace,New End Primary School,Community School,Primary,Streatley Place,Open,Mixed,Camden,-0.176888,51.5579987
NewHopeChristianAcademy31EastDulwichGrove,New Hope Christian Academy,Other Independent School,Not applicable,31 East Dulwich Grove,Closed,Mixed,Southwark,-0.0770056,51.459301
NewLifeChristianSchool5CairoNewRoad,New Life Christian School,Other Independent School,Not applicable,5 Cairo New Road,Closed,Mixed,Croydon,-0.105991,51.3749008
NewLondonCollegeSceptreHouse,New London College,Other Independent School,Not applicable,Sceptre House,Closed,Mixed,Hounslow,-0.369407,51.4673996
NewMindSchoolSuite9WarwickHouse,New Mind School,Other Independent School,Not applicable,Suite 9 Warwick House,Closed,Mixed,Lambeth,-0.111603,51.4688988
NewValleyPrimarySchoolOldLodgeLane,New Valley Primary School,Academy Sponsor Led,Primary,Old Lodge Lane,Open,Mixed,Croydon,-0.114241,51.3153992
NewberriesPrimarySchoolNewberriesAvenue,Newberries Primary School,Community School,Primary,Newberries Avenue,Open,Mixed,Hertsmere,-0.30772,51.6822014
NewbridgeSchool161GreshamDrive,Newbridge School,Community Special School,Not applicable,161 Gresham Drive,Open,Mixed,Redbridge,0.119129,51.5756989
NewburyParkPrimarySchoolPerryman'sFarmRoad,Newbury Park Primary School,Community School,Primary,Perryman's Farm Road,Open,Mixed,Redbridge,0.0852351,51.575901
NewfieldPrimarySchoolLongstoneAvenue,Newfield Primary School,Community School,Primary,Longstone Avenue,Open,Mixed,Brent,-0.244009,51.5419998
NewingtonGreenPrimarySchoolMatthiasRoad,Newington Green Primary School,Community School,Primary,Matthias Road,Open,Mixed,Islington,-0.0834239,51.5513992
NewlandCollegeNewlandPark,Newland College,Other Independent School,Not applicable,Newland Park,Open,Mixed,Chiltern,-0.538976,51.6339989
NewlandHouseSchoolWaldegravePark,Newland House School,Other Independent School,Not applicable,Waldegrave Park,Open,Mixed,Richmond Upon Thames,-0.334519,51.4334984
NewmanCatholicCollegeHarlesdenRoad,Newman Catholic College,Voluntary Aided School,Secondary,Harlesden Road,Open,Boys,Brent,-0.239201,51.5376015
NewnhamInfantAndNurserySchoolNewnhamAvenue,Newnham Infant And Nursery School,Community School,Primary,Newnham Avenue,Open,Mixed,Hillingdon,-0.393305,51.5747986
NewnhamJuniorSchoolNewnhamAvenue,Newnham Junior School,Community School,Primary,Newnham Avenue,Open,Mixed,Hillingdon,-0.393305,51.5747986
NewportSchoolNewportRoad,Newport School,Community School,Primary,Newport Road,Open,Mixed,Waltham Forest,-0.0038918,51.5632019
NewsteadWoodSchoolAveburyRoad,Newstead Wood School,Academy Converter,Secondary,Avebury Road,Open,Girls,Bromley,0.0739547,51.3670998
"NewtonFarmNursery,InfantAndJuniorSchoolRavenswoodCrescent","Newton Farm Nursery, Infant And Junior School",Community School,Primary,Ravenswood Crescent,Open,Mixed,Harrow,-0.374581,51.5693016
NewtonPreparatorySchool149BatterseaParkRoad,Newton Preparatory School,Other Independent School,Not applicable,149 Battersea Park Road,Open,Mixed,Wandsworth,-0.145743,51.4770012
NewtonsPrimarySchoolLowenRoad,Newtons Primary School,Community School,Primary,Lowen Road,Open,Mixed,Havering,0.17095,51.5283012
NightingaleAcademy34TurinRoad,Nightingale Academy,Academy Sponsor Led,Secondary,34 Turin Road,Open,Mixed,Enfield,-0.0458925,51.6338005
NightingalePrimarySchoolBloomfieldRoad,Nightingale Primary School,Community School,Primary,Bloomfield Road,Open,Mixed,Greenwich,0.0707921,51.4832001
NishkamSchoolWestLondon390LondonRoad,Nishkam School West London,Free Schools,All Through,390 London Road,Open,Mixed,Hounslow,-0.330102,51.4768982
NoelParkPrimarySchoolGladstoneAvenue,Noel Park Primary School,Academy Sponsor Led,Primary,Gladstone Avenue,Open,Mixed,Haringey,-0.103331,51.5954018
NonsuchHighSchoolForGirlsEwellRoad,Nonsuch High School For Girls,Academy Converter,Secondary,Ewell Road,Open,Girls,Epsom And Ewell,-0.223905,51.3554001
NonsuchPrimarySchoolChadacreRoad,Nonsuch Primary School,Community School,Primary,Chadacre Road,Open,Mixed,Epsom And Ewell,-0.237152,51.3646011
NoorUlIslamPrimarySchool135DawlishRoad,Noor Ul Islam Primary School,Other Independent School,Not applicable,135 Dawlish Road,Open,Mixed,Waltham Forest,-0.0059764,51.5633011
NorburyManorBusinessAndEnterpriseCollegeForGirlsKensingtonAvenue,Norbury Manor Business And Enterprise College For Girls,Academy Converter,Secondary,Kensington Avenue,Open,Girls,Croydon,-0.115183,51.4109993
NorburyManorPrimarySchoolAbingdonRoad,Norbury Manor Primary School,Community School,Primary,Abingdon Road,Open,Mixed,Croydon,-0.128134,51.410099
NorburySchoolWelldonCrescent,Norbury School,Community School,Primary,Welldon Crescent,Open,Mixed,Harrow,-0.340173,51.5834007
NorfolkHouseSchool10MuswellAvenue,Norfolk House School,Other Independent School,Not applicable,10 Muswell Avenue,Open,Mixed,Haringey,-0.142809,51.5948982
NorlandPlaceSchool162-166HollandParkAvenue,Norland Place School,Other Independent School,Not applicable,162-166 Holland Park Avenue,Open,Mixed,Kensington And Chelsea,-0.211695,51.5061989
NorlingtonSchoolAnd6thFormNorlingtonRoad,Norlington School And 6th Form,Community School,Secondary,Norlington Road,Open,Boys,Waltham Forest,-0.0018347,51.5672989
NormandCroftCommunitySchoolForEarlyYearsAndPrimaryEducationBramberRoad,Normand Croft Community School For Early Years And Primary Education,Community School,Primary,Bramber Road,Open,Mixed,Hammersmith And Fulham,-0.204198,51.4854012
NormandyPrimarySchoolFairfordAvenue,Normandy Primary School,Academy Sponsor Led,Primary,Fairford Avenue,Open,Mixed,Bexley,0.172119,51.4690018
NormanhurstSchool68-74StationRoad,Normanhurst School,Other Independent School,Not applicable,68-74 Station Road,Open,Mixed,Waltham Forest,0.0067733,51.6327019
NorthBecktonPrimarySchoolHarrierWay,North Beckton Primary School,Community School,Primary,Harrier Way,Open,Mixed,Newham,0.0570917,51.5177002
NorthBridgeHousePrepSchool1GloucesterAvenue,North Bridge House Prep School,Other Independent School,Not applicable,1 Gloucester Avenue,Open,Mixed,Camden,-0.146825,51.5365982
NorthBridgeHousePre-prepSchool8NetherhallGardens,North Bridge House Pre-prep School,Other Independent School,Not applicable,8 Netherhall Gardens,Open,Mixed,Camden,-0.178943,51.5480995
NorthBridgeHouseSeniorCanonbury6-9CanonburyPlace,North Bridge House Senior Canonbury,Other Independent School,Not applicable,6-9 Canonbury Place,Open,Mixed,Islington,-0.0978959,51.5439987
NorthBridgeHouseSeniorSchool65RosslynHill,North Bridge House Senior School,Other Independent School,Not applicable,65 Rosslyn Hill,Open,Mixed,Camden,-0.174763,51.5545006
NorthBridgeNurserySchool33Fitzjohn'sAvenue,North Bridge Nursery School,Other Independent School,Not applicable,33 Fitzjohn's Avenue,Open,Mixed,Camden,-0.176297,51.5489006
NorthEalingPrimarySchoolPitshangerLane,North Ealing Primary School,Community School,Primary,Pitshanger Lane,Open,Mixed,Ealing,-0.317577,51.5261002
NorthHarringayPrimarySchoolFalklandRoad,North Harringay Primary School,Foundation School,Primary,Falkland Road,Open,Mixed,Haringey,-0.105605,51.5858002
NorthLondonCollegiateSchoolCanonsDrive,North London Collegiate School,Other Independent School,Not applicable,Canons Drive,Open,Girls,Harrow,-0.294851,51.6142006
"NorthLondonHospitalSchoolPrioryHospital,GrovelandsHouse",North London Hospital School,Other Independent School,Not applicable,"Priory Hospital, Grovelands House",Open,Mixed,Enfield,-0.118337,51.6319008
NorthLondonRudolfSteinerSchool1-3Campsbourne,North London Rudolf Steiner School,Other Independent School,Not applicable,1-3 Campsbourne,Open,Mixed,Haringey,-0.12002,51.5881004
NorthPrimarySchoolMeadowRoad,North Primary School,Community School,Primary,Meadow Road,Open,Mixed,Ealing,-0.373767,51.5127983
NorthWestLondonIndependentSpecialSchool85OldOakCommonLane,North West London Independent Special School,Other Independent Special School,Not applicable,85 Old Oak Common Lane,Open,Mixed,Ealing,-0.246751,51.5107002
NorthWestLondonJewishDaySchool180WillesdenLane,North West London Jewish Day School,Academy Converter,Primary,180 Willesden Lane,Open,Mixed,Brent,-0.211255,51.5446014
NorthawChurchOfEnglandPrimarySchoolVineyardsRoad,Northaw Church Of England Primary School,Voluntary Aided School,Primary,Vineyards Road,Open,Mixed,Welwyn Hatfield,-0.148131,51.7061005
NorthburyPrimarySchoolNorthburyClose,Northbury Primary School,Community School,Primary,Northbury Close,Open,Mixed,Barking And Dagenham,0.0752504,51.5414009
NorthcoteLodgeSchool26BolingbrokeGrove,Northcote Lodge School,Other Independent School,Not applicable,26 Bolingbroke Grove,Open,Boys,Wandsworth,-0.165267,51.4519997
NortholtHighSchoolEastcoteLane,Northolt High School,Foundation School,Secondary,Eastcote Lane,Open,Mixed,Ealing,-0.376106,51.5523987
NorthsidePrimarySchool2AlbertStreet,Northside Primary School,Community School,Primary,2 Albert Street,Open,Mixed,Barnet,-0.179387,51.6160011
NorthumberlandHeathPrimarySchoolWheelockClose,Northumberland Heath Primary School,Academy Converter,Primary,Wheelock Close,Open,Mixed,Bexley,0.156605,51.4737015
NorthumberlandParkCommunitySchoolTrulockRoad,Northumberland Park Community School,Community School,Secondary,Trulock Road,Open,Mixed,Haringey,-0.0633495,51.6049004
NorthviewJuniorAndInfantSchoolNorthviewCrescent,Northview Junior And Infant School,Community School,Primary,Northview Crescent,Open,Mixed,Brent,-0.247545,51.5558014
NorthwaySchoolTheFairway,Northway School,Community Special School,Not applicable,The Fairway,Open,Mixed,Barnet,-0.258418,51.6272011
NorthwoldPrimarySchoolNorthwoldRoad,Northwold Primary School,Academy Converter,Primary,Northwold Road,Open,Mixed,Hackney,-0.0640879,51.5624008
NorthwoodCollegeForGirlsMaxwellRoad,Northwood College For Girls,Other Independent School,Not applicable,Maxwell Road,Open,Girls,Hillingdon,-0.427999,51.6099014
NorthwoodPrimarySchoolNorthwoodPlace,Northwood Primary School,Community School,Primary,Northwood Place,Open,Mixed,Bexley,0.138237,51.4922981
NorthwoodSchoolPotterStreet,Northwood School,Academy Converter,Secondary,Potter Street,Open,Mixed,Hillingdon,-0.405562,51.6039009
NorwoodGreenInfantAndNurserySchoolThorncliffeRoad,Norwood Green Infant And Nursery School,Community School,Primary,Thorncliffe Road,Open,Mixed,Hounslow,-0.380168,51.4929008
NorwoodGreenJuniorSchoolThorncliffeRoad,Norwood Green Junior School,Academy Converter,Primary,Thorncliffe Road,Open,Mixed,Hounslow,-0.380168,51.4929008
NorwoodSchoolCrownDale,Norwood School,Community School,Secondary,Crown Dale,Open,Mixed,Lambeth,-0.09968,51.4231987
NotreDameCatholicPrimarySchool169EglintonRoad,Notre Dame Catholic Primary School,Voluntary Aided School,Primary,169 Eglinton Road,Open,Mixed,Greenwich,0.0670411,51.4810982
NotreDameRomanCatholicGirls'School118StGeorge'sRoad,Notre Dame Roman Catholic Girls' School,Voluntary Aided School,Secondary,118 St George's Road,Open,Girls,Southwark,-0.10615,51.4970016
NottingHillAndEalingHighSchool2ClevelandRoad,Notting Hill And Ealing High School,Other Independent School,Not applicable,2 Cleveland Road,Open,Girls,Ealing,-0.316074,51.5214996
NottingHillPreparatorySchool95LancasterRoad,Notting Hill Preparatory School,Other Independent School,Not applicable,95 Lancaster Road,Open,Mixed,Kensington And Chelsea,-0.208906,51.5167007
NowerHillHighSchoolGeorgeVAvenue,Nower Hill High School,Academy Converter,Secondary,George V Avenue,Open,Mixed,Harrow,-0.365155,51.5906982
NzoAcademyOfLondon&Surrey121LombardHouse,Nzo Academy Of London & Surrey,Other Independent School,Not applicable,121 Lombard House,Closed,Mixed,Croydon,-0.121748,51.3844986
OakFarmInfantSchoolWindsorAvenue,Oak Farm Infant School,Foundation School,Primary,Windsor Avenue,Open,Mixed,Hillingdon,-0.447891,51.5439987
OakFarmJuniorSchoolWindsorAvenue,Oak Farm Junior School,Foundation School,Primary,Windsor Avenue,Open,Mixed,Hillingdon,-0.447891,51.5439987
OakHeightsIndependentSchool3RedLionCourt,Oak Heights Independent School,Other Independent School,Not applicable,3 Red Lion Court,Open,Mixed,Hounslow,-0.36333,51.469101
OakHillAcademyAshfordRoad,Oak Hill Academy,Academy Converter,Primary,Ashford Road,Open,Mixed,Hounslow,-0.423221,51.4378014
OakLodgePrimarySchoolChamberlainCrescent,Oak Lodge Primary School,Academy Converter,Primary,Chamberlain Crescent,Open,Mixed,Bromley,-0.0249201,51.3806
OakLodgeSchool101NightingaleLane,Oak Lodge School,Community Special School,Not applicable,101 Nightingale Lane,Open,Mixed,Wandsworth,-0.158478,51.4487
OakViewSchoolWhitehillsRoad,Oak View School,Community Special School,Not applicable,Whitehills Road,Open,Mixed,Epping Forest,0.0674293,51.6493988
OakdaleInfants'SchoolWoodvilleRoad,Oakdale Infants' School,Community School,Primary,Woodville Road,Open,Mixed,Redbridge,0.0308898,51.5924988
OakdaleJuniorSchoolOakdaleRoad,Oakdale Junior School,Community School,Primary,Oakdale Road,Open,Mixed,Redbridge,0.0336717,51.5920982
OakfieldCommunityPrimarySchoolOakfieldLane,Oakfield Community Primary School,Community School,Primary,Oakfield Lane,Open,Mixed,Dartford,0.2117,51.4337997
OakfieldJuniorSchoolBellLane,Oakfield Junior School,Community School,Primary,Bell Lane,Open,Mixed,Mole Valley,-0.357145,51.2902985
OakfieldPreparatorySchool125-128ThurlowParkRoad,Oakfield Preparatory School,Other Independent School,Not applicable,125-128 Thurlow Park Road,Open,Mixed,Lambeth,-0.0931492,51.4407997
OakfieldsMontessoriSchoolHarwoodHall,Oakfields Montessori School,Other Independent School,Not applicable,Harwood Hall,Open,Mixed,Havering,0.248466,51.5413017
OakhillPrimarySchoolAldersAvenue,Oakhill Primary School,Community School,Primary,Alders Avenue,Open,Mixed,Waltham Forest,0.0082076,51.6066017
OakhyrstGrangeSchool160StansteadRoad,Oakhyrst Grange School,Other Independent School,Not applicable,160 Stanstead Road,Open,Mixed,Tandridge,-0.097925,51.2723007
OakingtonManorPrimarySchoolOakingtonManorDrive,Oakington Manor Primary School,Foundation School,Primary,Oakington Manor Drive,Closed,Mixed,Brent,-0.271207,51.5522003
OaklandsPrimaryAcademyOaklandsLane,Oaklands Primary Academy,Academy Converter,Primary,Oaklands Lane,Open,Mixed,Bromley,0.0249234,51.3156013
