DISTRITO,BARRIO,TIPO_VEHICULO,CLASIFICACION_AMBIENTAL,TIPO_CARBURANTE
San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,ARCOS,TURISMO,Cero Emisiones,ELECTRICO
Chamartin,CASTILLA,TURISMO,Cero Emisiones,ELECTRICO
Chamartin,CASTILLA,TURISMO,Cero Emisiones,ELECTRICO
Chamartin,CASTILLA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamartin,CASTILLA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamartin,CASTILLA,TURISMO,Cero Emisiones,ELECTRICO
Chamartin,CASTILLA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamartin,CASTILLA,TURISMO,Cero Emisiones,ELECTRICO
Chamartin,CASTILLA,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,ROSAS,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,ROSAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,ROSAS,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
San Blas - Canillejas,ROSAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,ROSAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,ROSAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,ROSAS,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,ROSAS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,BELLAS VISTAS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,BELLAS VISTAS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,BELLAS VISTAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Tetuan,BELLAS VISTAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Tetuan,BELLAS VISTAS,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,REJAS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,CUATRO CAMINOS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,CUATRO CAMINOS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,CUATRO CAMINOS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,CUATRO CAMINOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Tetuan,CUATRO CAMINOS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,CUATRO CAMINOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Tetuan,CUATRO CAMINOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Tetuan,CUATRO CAMINOS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,CUATRO CAMINOS,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,CANILLEJAS,CAMION,Cero Emisiones,ELECTRICO
San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
Tetuan,CASTILLEJOS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,CASTILLEJOS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,CASTILLEJOS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,CASTILLEJOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Tetuan,CASTILLEJOS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,CASTILLEJOS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,CASTILLEJOS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,CASTILLEJOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Tetuan,CASTILLEJOS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,CASTILLEJOS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,CASTILLEJOS,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Tetuan,CASTILLEJOS,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Tetuan,CASTILLEJOS,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Tetuan,CASTILLEJOS,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,CANILLEJAS,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,ELECTRICO
San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
San Blas - Canillejas,EL SALVADOR,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,ALMENARA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Tetuan,ALMENARA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Tetuan,ALMENARA,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,ALMENARA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Tetuan,ALMENARA,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,VALDEACEDERAS,CAMION,Cero Emisiones,ELECTRICO
Barajas,ALAMEDA DE OSUNA,CAMION,Cero Emisiones,ELECTRICO
Barajas,ALAMEDA DE OSUNA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Barajas,ALAMEDA DE OSUNA,TURISMO,Cero Emisiones,ELECTRICO
Barajas,ALAMEDA DE OSUNA,TURISMO,Cero Emisiones,ELECTRICO
Barajas,ALAMEDA DE OSUNA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Barajas,ALAMEDA DE OSUNA,TURISMO,Cero Emisiones,ELECTRICO
Barajas,ALAMEDA DE OSUNA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Barajas,ALAMEDA DE OSUNA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Tetuan,VALDEACEDERAS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,VALDEACEDERAS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,VALDEACEDERAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Tetuan,VALDEACEDERAS,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,BERRUGUETE,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
Tetuan,BERRUGUETE,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,BERRUGUETE,TURISMO,Cero Emisiones,ELECTRICO
Tetuan,BERRUGUETE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Tetuan,BERRUGUETE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Barajas,ALAMEDA DE OSUNA,TURISMO,Cero Emisiones,ELECTRICO
Barajas,ALAMEDA DE OSUNA,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Chamberi,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Barajas,TIMON,TURISMO,Cero Emisiones,ELECTRICO
Barajas,TIMON,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Barajas,TIMON,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,GAZTAMBIDE,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
Chamberi,GAZTAMBIDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,GAZTAMBIDE,TURISMO,Cero Emisiones,ELECTRICO
Chamberi,ARAPILES,TURISMO,Cero Emisiones,ELECTRICO
Chamberi,ARAPILES,TURISMO,Cero Emisiones,ELECTRICO
Chamberi,ARAPILES,TURISMO,Cero Emisiones,ELECTRICO
Chamberi,ARAPILES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,ARAPILES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,ARAPILES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,ARAPILES,TURISMO,Cero Emisiones,ELECTRICO
Barajas,TIMON,TURISMO,Cero Emisiones,ELECTRICO
Barajas,TIMON,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,ARAPILES,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Barajas,CORRALEJOS,TURISMO,Cero Emisiones,ELECTRICO
Barajas,CORRALEJOS,TURISMO,Cero Emisiones,ELECTRICO
Barajas,CORRALEJOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Barajas,CORRALEJOS,TURISMO,Cero Emisiones,ELECTRICO
Barajas,CORRALEJOS,TURISMO,Cero Emisiones,ELECTRICO
Barajas,CORRALEJOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Barajas,CORRALEJOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Barajas,CORRALEJOS,TURISMO,Cero Emisiones,ELECTRICO
Chamberi,TRAFALGAR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,TRAFALGAR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,TRAFALGAR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,TRAFALGAR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,CAMION,Cero Emisiones,ELECTRICO
--,--,CAMION,Cero Emisiones,ELECTRICO
--,--,CAMION,Cero Emisiones,ELECTRICO
--,--,CAMION,Cero Emisiones,ELECTRICO
--,--,CAMION,Cero Emisiones,ELECTRICO
Chamberi,ALMAGRO,TURISMO,Cero Emisiones,ELECTRICO
Chamberi,ALMAGRO,TURISMO,Cero Emisiones,ELECTRICO
Chamberi,ALMAGRO,TURISMO,Cero Emisiones,ELECTRICO
Chamberi,ALMAGRO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,ALMAGRO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,ALMAGRO,TURISMO,Cero Emisiones,ELECTRICO
Chamberi,ALMAGRO,TURISMO,ECO,ELECTRICO
--,--,CAMION,Etiqueta B,ELECTRICO
Chamberi,RIOS ROSAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,RIOS ROSAS,TURISMO,Cero Emisiones,ELECTRICO
Chamberi,RIOS ROSAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,RIOS ROSAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,VALLEHERMOSO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,VALLEHERMOSO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Chamberi,VALLEHERMOSO,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
Chamberi,VALLEHERMOSO,TURISMO,Cero Emisiones,ELECTRICO
Chamberi,VALLEHERMOSO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,--,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,--,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,--,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,EL PARDO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,EL PARDO,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,FUENTELARREINA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,FUENTELARREINA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,FUENTELARREINA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,FUENTELARREINA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,FUENTELARREINA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,FUENTELARREINA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,FUENTELARREINA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
--,--,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
--,--,TURISMO,Cero Emisiones,ELECTRICO
--,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
--,--,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PEÑA GRANDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PILAR,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PILAR,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PILAR,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,PILAR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,PILAR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,PILAR,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,--,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,PALACIO,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,LA PAZ,CAMION,Cero Emisiones,ELECTRICO
Centro,EMBAJADORES,TURISMO,Cero Emisiones,ELECTRICO
Centro,EMBAJADORES,TURISMO,Cero Emisiones,ELECTRICO
Centro,EMBAJADORES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,EMBAJADORES,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,LA PAZ,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,LA PAZ,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,LA PAZ,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,LA PAZ,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,LA PAZ,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,LA PAZ,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,LA PAZ,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,LA PAZ,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,LA PAZ,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,LA PAZ,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,CORTES,TURISMO,Cero Emisiones,ELECTRICO
Centro,CORTES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,CORTES,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,CORTES,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,LA PAZ,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Centro,JUSTICIA,TURISMO,Cero Emisiones,ELECTRICO
Centro,JUSTICIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,JUSTICIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,JUSTICIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,JUSTICIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,JUSTICIA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,JUSTICIA,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Centro,UNIVERSIDAD,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,UNIVERSIDAD,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,UNIVERSIDAD,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,SOL,CAMION,Cero Emisiones,ELECTRICO
Centro,SOL,TURISMO,Cero Emisiones,ELECTRICO
Centro,SOL,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,SOL,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Centro,SOL,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
Fuencarral - El Pardo,VALVERDE,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,VALVERDE,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,VALVERDE,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Arganzuela,--,TURISMO,Cero Emisiones,ELECTRICO
Arganzuela,IMPERIAL,CAMION,Cero Emisiones,ELECTRICO
Arganzuela,IMPERIAL,TURISMO,Cero Emisiones,ELECTRICO
Arganzuela,IMPERIAL,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Arganzuela,ACACIAS,TURISMO,Cero Emisiones,ELECTRICO
Arganzuela,ACACIAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Arganzuela,CHOPERA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Arganzuela,LEGAZPI,CAMION,Cero Emisiones,ELECTRICO
Arganzuela,LEGAZPI,TURISMO,Cero Emisiones,ELECTRICO
Arganzuela,LEGAZPI,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Arganzuela,LEGAZPI,TURISMO,Cero Emisiones,ELECTRICO
Arganzuela,DELICIAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Arganzuela,PALOS DE LA FRONTERA,TURISMO,Cero Emisiones,ELECTRICO
Arganzuela,PALOS DE LA FRONTERA,TURISMO,Cero Emisiones,ELECTRICO
Arganzuela,PALOS DE LA FRONTERA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Retiro,PACIFICO,CAMION,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,ELECTRICO
Fuencarral - El Pardo,MIRASIERRA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Fuencarral - El Pardo,MIRASIERRA,TURISMO,ECO,HIBRIDO ENCHUFABLES PHEV
Retiro,PACIFICO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Retiro,PACIFICO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Retiro,PACIFICO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Retiro,PACIFICO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Retiro,PACIFICO,TURISMO,Cero Emisiones,ELECTRICO
Retiro,PACIFICO,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Retiro,ADELFAS,CAMION,Cero Emisiones,ELECTRICO
Retiro,ADELFAS,TURISMO,Cero Emisiones,ELECTRICO
Retiro,ADELFAS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Retiro,ESTRELLA,CAMION,Cero Emisiones,ELECTRICO
Retiro,ESTRELLA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Retiro,ESTRELLA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Retiro,ESTRELLA,TURISMO,Cero Emisiones,ELECTRICO
Retiro,ESTRELLA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Retiro,ESTRELLA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Retiro,ESTRELLA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Retiro,ESTRELLA,TURISMO,Cero Emisiones,ELECTRICO
Retiro,ESTRELLA,TURISMO,Cero Emisiones,ELECTRICO
Retiro,IBIZA,TURISMO,Cero Emisiones,ELECTRICOS RANGO EXTENDIDO
Retiro,IBIZA,TURISMO,Cero Emisiones,ELECTRICO
Retiro,IBIZA,TURISMO,Cero Emisiones,ELECTRICO
Retiro,IBIZA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Retiro,IBIZA,TURISMO,Cero Emisiones,ELECTRICO
Retiro,IBIZA,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Retiro,IBIZA,TURISMO,Cero Emisiones,ELECTRICO
Retiro,IBIZA,TURISMO,Cero Emisiones,ELECTRICO
Retiro,LOS JERONIMOS,TURISMO,Cero Emisiones,ELECTRICO
Retiro,LOS JERONIMOS,TURISMO,Cero Emisiones,HIBRIDO ENCHUFABLES PHEV
Retiro,LOS JERONIMOS,TURISMO,Cero Emisiones,ELECTRICO
Retiro,LOS JERONIMOS,TURISMO,Cero Emisiones,ELECTRICO
